iter	RMSE
1503	0.06557219579
1504	0.06556549836
1505	0.06555933908
1506	0.06553746842
1507	0.06553684528
1508	0.06552906963
1509	0.06552446091
1510	0.06552003297
1511	0.06549968556
1512	0.06546758231
1513	0.0654616265
1514	0.06538462954
1515	0.06535975176
1516	0.06530937138
1517	0.06527056996
1518	0.06525970869
1519	0.06524344518
1520	0.0652179618
1521	0.06517915396
1522	0.06513852409
1523	0.0651240784
1524	0.06504933278
1525	0.06500819763
1526	0.06499880193
1527	0.06499475178
1528	0.06498375394
1529	0.06496954772
1530	0.06496792345
1531	0.06495144832
1532	0.06484595708
1533	0.06480121576
1534	0.06478284152
1535	0.06476643394
1536	0.06475891505
1537	0.06474276681
1538	0.06471806693
1539	0.06468933316
1540	0.06462280165
1541	0.06460882331
1542	0.06458204144
1543	0.06453853377
1544	0.06452291219
1545	0.0645196563
1546	0.06450976887
1547	0.06449158259
1548	0.06447415221
1549	0.06443828407
1550	0.06436792049
1551	0.06435676719
1552	0.0643470059
1553	0.06428496486
1554	0.06425414728
1555	0.06422401894
1556	0.06418705866
1557	0.06416807659
1558	0.06413660321
1559	0.06412950286
1560	0.06409723332
1561	0.06407059897
1562	0.06403206611
1563	0.06401967639
1564	0.06399625224
1565	0.06398123946
1566	0.06397818959
1567	0.06393394665
1568	0.06389892751
1569	0.06386044993
1570	0.06382787794
1571	0.06380040717
1572	0.06378901367
1573	0.06378335541
1574	0.06377942524
1575	0.0637687095
1576	0.06370158702
1577	0.06365543133
1578	0.06363895972
1579	0.06360576622
1580	0.06358612622
1581	0.06357154406
1582	0.0635491291
1583	0.0635362389
1584	0.06352901672
1585	0.06351869805
1586	0.06349742924
1587	0.06349617293
1588	0.06347611874
1589	0.06344003299
1590	0.0634026573
1591	0.06338814398
1592	0.06338252455
1593	0.06335291178
1594	0.06334712871
1595	0.06333431684
1596	0.06333055136
1597	0.06330682749
1598	0.06328392594
1599	0.0632780663
1600	0.06327289123
1601	0.06326715954
1602	0.06326241931
1603	0.06325182439
1604	0.06324640742
1605	0.06323012575
1606	0.06322455672
1607	0.0632107555
1608	0.06319678152
1609	0.06319120098
1610	0.0631858196
1611	0.06317494092
1612	0.06316523197
1613	0.06312344671
1614	0.06310826597
1615	0.06310290361
1616	0.06309138544
1617	0.06308396041
1618	0.06304758658
1619	0.06303805654
1620	0.06302912608
1621	0.06302270526
1622	0.06296522663
1623	0.06295349862
1624	0.06293800827
1625	0.06292099848
1626	0.06291879497
1627	0.06291544673
1628	0.06289385964
1629	0.06283562165
1630	0.06282207955
1631	0.06276434388
1632	0.06271787891
1633	0.06270904413
1634	0.06268694544
1635	0.06267917248
1636	0.06266508205
1637	0.06263050376
1638	0.06262138092
1639	0.06261233213
1640	0.06258772731
1641	0.06256526724
1642	0.0625390773
1643	0.06248838935
1644	0.06247767854
1645	0.06246903291
1646	0.06244706497
1647	0.06243339406
1648	0.06242971608
1649	0.0624185758
1650	0.06236311951
1651	0.06234877423
1652	0.06234289378
1653	0.06231693585
1654	0.06231116739
1655	0.06229517087
1656	0.06228979564
1657	0.06228181753
1658	0.06226642196
1659	0.06223832111
1660	0.06222268181
1661	0.06221095244
1662	0.06219491639
1663	0.06218012958
1664	0.06215372087
1665	0.06213340085
1666	0.06209447261
1667	0.06207970737
1668	0.06207530097
1669	0.06204229885
1670	0.06202222295
1671	0.06201158903
1672	0.06200429963
1673	0.06198464379
1674	0.06196657287
1675	0.06192115132
1676	0.06189557265
1677	0.06184095138
1678	0.0618081916
1679	0.06178892321
1680	0.06177010277
1681	0.06175093185
1682	0.06172397335
1683	0.06171115981
1684	0.06169779864
1685	0.06162651672
1686	0.06161592246
1687	0.06155808528
1688	0.06152379
1689	0.06149905721
1690	0.06148656604
1691	0.06145189509
1692	0.06142516152
1693	0.06138383111
1694	0.06136464548
1695	0.06135050402
1696	0.06128881162
1697	0.06125310189
1698	0.06119289915
1699	0.06118896605
1700	0.06114718781
1701	0.06113521699
1702	0.06107541683
1703	0.06106710334
1704	0.06103015514
1705	0.0610162183
1706	0.06098473844
1707	0.06098150497
1708	0.06094073002
1709	0.06092025574
1710	0.06089607389
1711	0.06087314033
1712	0.06085765232
1713	0.06079770465
1714	0.06076773164
1715	0.06075657911
1716	0.06072248812
1717	0.06068455776
1718	0.06066643916
1719	0.06065745075
1720	0.06062432203
1721	0.06060490402
1722	0.0605139201
1723	0.06050791679
1724	0.06050406677
1725	0.06048054427
1726	0.06045504501
1727	0.06044206122
1728	0.06041750987
1729	0.06041267113
1730	0.06039374679
1731	0.06038055119
1732	0.06032531064
1733	0.06031285615
1734	0.06029150409
1735	0.06027963486
1736	0.06022761692
1737	0.06021336365
1738	0.06020387893
1739	0.06019454999
1740	0.06018946942
1741	0.06012706353
1742	0.06011527082
1743	0.06009880372
1744	0.06008075673
1745	0.06007626636
1746	0.06006462339
1747	0.06004359524
1748	0.06002108953
1749	0.05997704943
1750	0.05996256659
1751	0.05994722786
1752	0.05994247054
1753	0.05992122782
1754	0.05990922476
1755	0.0599055925
1756	0.05989198209
1757	0.05988533513
1758	0.05988025451
1759	0.05986417955
1760	0.05986149306
1761	0.05985469898
1762	0.05983641278
1763	0.05980837622
1764	0.05979744619
1765	0.0597914039
1766	0.05973823404
1767	0.05968396086
1768	0.05968205914
1769	0.05964908721
1770	0.05964054004
1771	0.05964041414
1772	0.05963584934
1773	0.05960941238
1774	0.05955960452
1775	0.05948792808
1776	0.05946647485
1777	0.05946455634
1778	0.0594194805
1779	0.05940962866
1780	0.05940890671
1781	0.05939766155
1782	0.0593887215
1783	0.05935871143
1784	0.05935439264
1785	0.05934024828
1786	0.05931129841
1787	0.05929682037
1788	0.05928844871
1789	0.05923544569
1790	0.05919796419
1791	0.05913901628
1792	0.05911174289
1793	0.05910486753
1794	0.05910480807
1795	0.05908606331
1796	0.05908167833
1797	0.05907157247
1798	0.05906745958
1799	0.05906163974
1800	0.05903708936
1801	0.05900739171
1802	0.05896894829
1803	0.05894064304
1804	0.05891886611
1805	0.05889709543
1806	0.05888753674
1807	0.05886804249
1808	0.05883078813
1809	0.05881012533
1810	0.05873093198
1811	0.05871145968
1812	0.05868899428
1813	0.05867768455
1814	0.05866762488
1815	0.05863580293
1816	0.05862957142
1817	0.05859381928
1818	0.05858173961
1819	0.05856242793
1820	0.05855084829
1821	0.058532105
1822	0.05852057909
1823	0.05848326366
1824	0.05842672862
1825	0.05841798991
1826	0.05841377171
1827	0.05836990731
1828	0.05830283191
1829	0.05829317989
1830	0.05828888053
1831	0.05827180422
1832	0.05824681718
1833	0.05823929149
1834	0.05822768014
1835	0.05820735608
1836	0.05819938918
1837	0.05816792696
1838	0.05816068496
1839	0.05815799745
1840	0.05815421576
1841	0.05815157607
1842	0.05812665343
1843	0.05810033973
1844	0.0580698321
1845	0.05805705193
1846	0.05803310796
1847	0.05802557759
1848	0.05802319351
1849	0.05799659382
1850	0.05799332728
1851	0.0579874228
1852	0.05797273047
1853	0.05792440066
1854	0.05791609696
1855	0.05786979128
1856	0.05786973479
1857	0.05786678851
1858	0.05785485882
1859	0.05784935804
1860	0.05783813714
1861	0.05783367847
1862	0.05780767318
1863	0.05776704265
1864	0.05776118249
1865	0.0577287493
1866	0.05770829547
1867	0.05768501564
1868	0.05768178387
1869	0.05764738524
1870	0.05763826799
1871	0.05763037863
1872	0.05759448315
1873	0.05756353736
1874	0.05755922688
1875	0.057547351
1876	0.05749502243
1877	0.05747673705
1878	0.05744818733
1879	0.05744073728
1880	0.05740640826
1881	0.0573983672
1882	0.05739422101
1883	0.05737386548
1884	0.0573520917
1885	0.05731994805
1886	0.05731709902
1887	0.05730796926
1888	0.05729770544
1889	0.0572704136
1890	0.0572577941
1891	0.05724963633
1892	0.05721574852
1893	0.05718319726
1894	0.05711304096
1895	0.05707291352
1896	0.05703544486
1897	0.05703264586
1898	0.05702455473
1899	0.05699007573
1900	0.05698629078
1901	0.05698056554
1902	0.05694406059
1903	0.05686820877
1904	0.05684244384
1905	0.05683203344
1906	0.05677207877
1907	0.05676795921
1908	0.05675002882
1909	0.05674032814
1910	0.0567360308
1911	0.0567314529
1912	0.056713106
1913	0.05670848361
1914	0.05668075892
1915	0.05667632225
1916	0.05666231694
1917	0.05664744026
1918	0.05663709569
1919	0.05660273186
1920	0.0565944363
1921	0.05658008592
1922	0.05655600011
1923	0.05654442611
1924	0.05654005289
1925	0.05652161106
1926	0.05649821215
1927	0.05648291226
1928	0.0564525724
1929	0.05643861932
1930	0.05641847895
1931	0.05639563322
1932	0.05638912888
1933	0.05637297145
1934	0.056352024
1935	0.05633726512
1936	0.05632377808
1937	0.05629947643
1938	0.05627357012
1939	0.05625433406
1940	0.05623864849
1941	0.05623064713
1942	0.05620884103
1943	0.05619856885
1944	0.056148271
1945	0.05613128861
1946	0.05611253607
1947	0.05609833809
1948	0.056089091
1949	0.05608531507
1950	0.05607129132
1951	0.05606342092
1952	0.05605872574
1953	0.05602818345
1954	0.05598073848
1955	0.05597533069
1956	0.05596686997
1957	0.0559539279
1958	0.05595134698
1959	0.05594722316
1960	0.05590076985
1961	0.05589632678
1962	0.05588325685
1963	0.05588130574
1964	0.05585913047
1965	0.05583284663
1966	0.05582627017
1967	0.05576505278
1968	0.05574564546
1969	0.05574159629
1970	0.05572882399
1971	0.05571537085
1972	0.05568955087
1973	0.05567690147
1974	0.05564971592
1975	0.05562976435
1976	0.05560379211
1977	0.05557983505
1978	0.0555535011
1979	0.05553754252
1980	0.05552178922
1981	0.05550232749
1982	0.05547599569
1983	0.05546448524
1984	0.05545256092
1985	0.05543299723
1986	0.05540795729
1987	0.05538705501
1988	0.05538260892
1989	0.05536798962
1990	0.05535515847
1991	0.05534029233
1992	0.0553292484
1993	0.05531826445
1994	0.0552956499
1995	0.05525081781
1996	0.05523837311
1997	0.0552116645
1998	0.05518910678
1999	0.05517359701
2000	0.05515896864
2001	0.05513908215
2002	0.05509248174
2003	0.0550780945
2004	0.05504609949
2005	0.05503406551
2006	0.05501353322
2007	0.05499526529
2008	0.05498693205
2009	0.05497787659
2010	0.05496769442
2011	0.05492223669
2012	0.05487597589
2013	0.05486221006
2014	0.05485114511
2015	0.05484280172
2016	0.0547977682
2017	0.05478201498
2018	0.05476563799
2019	0.05476368052
2020	0.05474680545
2021	0.05471148167
2022	0.05467548065
2023	0.05466610928
2024	0.05464589616
2025	0.0546254899
2026	0.05458457465
2027	0.05456820086
2028	0.05454303559
2029	0.05452122796
2030	0.05449447675
2031	0.05448153158
2032	0.05445086594
2033	0.05443438444
2034	0.05440024855
2035	0.05438126442
2036	0.05436461378
2037	0.05434121395
2038	0.05431453879
2039	0.05428919509
2040	0.05427439258
2041	0.05426783
2042	0.05423189823
2043	0.0542242053
2044	0.0542023781
2045	0.05418160098
2046	0.05415889139
2047	0.05413008655
2048	0.0541202807
2049	0.05408680125
2050	0.0540761743
2051	0.05403959515
2052	0.0539919126
2053	0.05396956045
2054	0.05395374203
2055	0.05393751804
2056	0.05390873402
2057	0.05386688816
2058	0.05385165747
2059	0.05383518886
2060	0.05381249343
2061	0.05377202974
2062	0.05375778414
2063	0.05375403365
2064	0.05374201977
2065	0.05372661765
2066	0.05371711312
2067	0.05371174802
2068	0.05369945085
2069	0.05368529696
2070	0.05365513968
2071	0.05363095295
2072	0.05358837287
2073	0.05357144912
2074	0.05355533046
2075	0.05353467206
2076	0.05351368244
2077	0.05349840942
2078	0.053481861
2079	0.05346961201
2080	0.05345430276
2081	0.05343458368
2082	0.05342437804
2083	0.05342353109
2084	0.0533977554
2085	0.05338660902
2086	0.05335419154
2087	0.05333335986
2088	0.05332117372
2089	0.05330003273
2090	0.05328649353
2091	0.05325884376
2092	0.05323732765
2093	0.05321587863
2094	0.0532069763
2095	0.05316867737
2096	0.05314776293
2097	0.05312701939
2098	0.05312189442
2099	0.05309689253
2100	0.05309495809
2101	0.05307165129
2102	0.05305406412
2103	0.05303521628
2104	0.05301500902
2105	0.05300158016
2106	0.05299002991
2107	0.05298113195
2108	0.0529659455
2109	0.05294586635
2110	0.05293164924
2111	0.05291636054
2112	0.05290219977
2113	0.05288270731
2114	0.0528598979
2115	0.05285421338
2116	0.05284012938
2117	0.05282225723
2118	0.05279376151
2119	0.05278069691
2120	0.05276234936
2121	0.05274955927
2122	0.0527331885
2123	0.05271150059
2124	0.05270274055
2125	0.05270080209
2126	0.0526819281
2127	0.0526497444
2128	0.05263063825
2129	0.05261518492
2130	0.05261195854
2131	0.05260354884
2132	0.05259952353
2133	0.05259433607
2134	0.05258112005
2135	0.05257280194
2136	0.05256744669
2137	0.05254637988
2138	0.0525365579
2139	0.05252783417
2140	0.05250468918
2141	0.05248501832
2142	0.0524658419
2143	0.05244713913
2144	0.05244568631
2145	0.05243380533
2146	0.05242255775
2147	0.05241771829
2148	0.05239949725
2149	0.05239554018
2150	0.05237285114
2151	0.05235413928
2152	0.05234127894
2153	0.05231443852
2154	0.05231087008
2155	0.05229322894
2156	0.05227030872
2157	0.05225708028
2158	0.05224232595
2159	0.05223859267
2160	0.05221595087
2161	0.05219458606
2162	0.05217558634
2163	0.05217089579
2164	0.05215059438
2165	0.05214368947
2166	0.05212385224
2167	0.05212205364
2168	0.05211749568
2169	0.05208881299
2170	0.05207930875
2171	0.05207724491
2172	0.05206735746
2173	0.0520623393
2174	0.05205694916
2175	0.05205308327
2176	0.0520497674
2177	0.05204634896
2178	0.05202650855
2179	0.05201690886
2180	0.05199700608
2181	0.05199514222
2182	0.05198057445
2183	0.05197224042
2184	0.05196705498
2185	0.05193471564
2186	0.05192138593
2187	0.05187756609
2188	0.05186207882
2189	0.05184245645
2190	0.05183796436
2191	0.05182513697
2192	0.0518222886
2193	0.05181475318
2194	0.05176991169
2195	0.05173254807
2196	0.05171958316
2197	0.05171530228
2198	0.05170172858
2199	0.05169810618
2200	0.05168272936
2201	0.05167849888
2202	0.05165287363
2203	0.05164290617
2204	0.05163332227
2205	0.05161047689
2206	0.05159601151
2207	0.05158864143
2208	0.05157619759
2209	0.05156820249
2210	0.05155563655
2211	0.05153383638
2212	0.05152173196
2213	0.05151600283
2214	0.05150941465
2215	0.05150049546
2216	0.05148920729
2217	0.05148463357
2218	0.05148253702
2219	0.05147409563
2220	0.05146728365
2221	0.05144995333
2222	0.051444051
2223	0.05143075094
2224	0.05142653815
2225	0.05142315907
2226	0.05140378925
2227	0.05138777331
2228	0.05137994923
2229	0.05137361432
2230	0.05136297524
2231	0.05135500441
2232	0.05134312886
2233	0.05133734405
2234	0.05133167325
2235	0.0512869046
2236	0.05127881059
2237	0.05127532848
2238	0.05125925087
2239	0.05125548527
2240	0.05125207279
2241	0.05123588311
2242	0.05123239812
2243	0.05117843006
2244	0.05116106233
2245	0.05115941324
2246	0.05115778772
2247	0.05114887629
2248	0.0511454801
2249	0.05114225987
2250	0.05112328486
2251	0.05110676404
2252	0.0511051119
2253	0.05108571087
2254	0.05107090238
2255	0.05103802433
2256	0.05101449307
2257	0.05100101948
2258	0.05098700476
2259	0.05096285935
2260	0.05094419942
2261	0.05093019716
2262	0.05092409988
2263	0.05089664911
2264	0.05087677703
2265	0.05087065969
2266	0.0508561789
2267	0.05085240975
2268	0.05083974657
2269	0.0508287475
2270	0.05081148036
2271	0.05080795649
2272	0.05079053716
2273	0.05076944622
2274	0.05075953536
2275	0.05073179795
2276	0.05072569041
2277	0.05071868824
2278	0.05070192962
2279	0.05069956103
2280	0.0506809481
2281	0.05067744521
2282	0.05066479553
2283	0.05065249113
2284	0.05065065891
2285	0.05064430472
2286	0.0506236032
2287	0.05061665979
2288	0.05059920111
2289	0.05059627014
2290	0.05055263764
2291	0.05054354866
2292	0.0505325801
2293	0.05052467344
2294	0.05051256405
2295	0.05049252904
2296	0.05047560955
2297	0.05045351403
2298	0.05044830238
2299	0.05043832531
2300	0.05042653768
2301	0.05039887234
2302	0.05037489517
2303	0.05036543983
2304	0.0503455232
2305	0.05032908402
2306	0.05032592096
2307	0.05031308421
2308	0.0503099838
2309	0.05028929145
2310	0.05027150432
2311	0.05025452968
2312	0.05023465691
2313	0.05021973123
2314	0.05020332982
2315	0.05019895489
2316	0.05019350069
2317	0.05017800522
2318	0.05016717926
2319	0.05015106211
2320	0.05013070416
2321	0.05010626121
2322	0.05009164648
2323	0.05008893321
2324	0.05008436022
2325	0.05002422607
2326	0.05000166816
2327	0.04997766901
2328	0.04996971345
2329	0.04995525115
2330	0.04994982509
2331	0.04993998752
2332	0.049931234
2333	0.04992816544
2334	0.04991121505
2335	0.04990260536
2336	0.04989379333
2337	0.04988748578
2338	0.04988012434
2339	0.04986455009
2340	0.0498576856
2341	0.0498494621
2342	0.04984015775
2343	0.04983333047
2344	0.04982551299
2345	0.0498148868
2346	0.04979610292
2347	0.04977746272
2348	0.04976333123
2349	0.04974762731
2350	0.04974439336
2351	0.04973740015
2352	0.0497170372
2353	0.04968826839
2354	0.04968139627
2355	0.04967325688
2356	0.04965913263
2357	0.04964344983
2358	0.04963294728
2359	0.04962841833
2360	0.04962293745
2361	0.04961415245
2362	0.04959945488
2363	0.04958184914
2364	0.04957864589
2365	0.04957718022
2366	0.04956140118
2367	0.04953464749
2368	0.0495314577
2369	0.04952921126
2370	0.04948804613
2371	0.04947311205
2372	0.04946466261
2373	0.04944429137
2374	0.04943532096
2375	0.04941784507
2376	0.04940362504
2377	0.04938431295
2378	0.04937375443
2379	0.04937270611
2380	0.04935430438
2381	0.04933601721
2382	0.04927982308
2383	0.04926542827
2384	0.04925770386
2385	0.04925702181
2386	0.04924370768
2387	0.0492280279
2388	0.04921161745
2389	0.04920508243
2390	0.04918866567
2391	0.04917881025
2392	0.04917627495
2393	0.04913285355
2394	0.04912345854
2395	0.04910793127
2396	0.04908895499
2397	0.04908687077
2398	0.0490835107
2399	0.04906591297
2400	0.04905586662
2401	0.04905365576
2402	0.04903578174
2403	0.04903164014
2404	0.04902400468
2405	0.04900377784
2406	0.04895860955
2407	0.04895277293
2408	0.04894630021
2409	0.04894264383
2410	0.04893511502
2411	0.04892887371
2412	0.04891153727
2413	0.04889678645
2414	0.04888986992
2415	0.04887288127
2416	0.0488558641
2417	0.0488409081
2418	0.04883699265
2419	0.04883479204
2420	0.0488308792
2421	0.04882737549
2422	0.04882008978
2423	0.04880441618
2424	0.04880101416
2425	0.0487879012
2426	0.04877075123
2427	0.04876707456
2428	0.04876517589
2429	0.04875068047
2430	0.04874055753
2431	0.0487284783
2432	0.04871036086
2433	0.04870613553
2434	0.04869849248
2435	0.04869235996
2436	0.04868551928
2437	0.04867493066
2438	0.04864764959
2439	0.04863699705
2440	0.04862320416
2441	0.04862051847
2442	0.04861431366
2443	0.04858689693
2444	0.04857315382
2445	0.04856432995
2446	0.04855660943
2447	0.048553679
2448	0.04854058921
2449	0.04850633346
2450	0.04848842016
2451	0.048466414
2452	0.04844186505
2453	0.04842189527
2454	0.04841612608
2455	0.04840694347
2456	0.048404202
2457	0.04839641278
2458	0.04838269399
2459	0.04836787513
2460	0.04835919721
2461	0.04834929901
2462	0.04831490657
2463	0.04830284726
2464	0.04826921658
2465	0.04826587276
2466	0.04821224267
2467	0.04819139148
2468	0.0481782915
2469	0.04816079564
2470	0.04814971415
2471	0.04812994668
2472	0.04812606277
2473	0.04809926593
2474	0.0480960835
2475	0.04809283617
2476	0.04806858079
2477	0.04805673805
2478	0.0480418282
2479	0.04802677044
2480	0.04800473687
2481	0.04799167877
2482	0.04799125149
2483	0.04797661107
2484	0.04797083069
2485	0.04796976804
2486	0.04796814069
2487	0.04793384608
2488	0.04792853033
2489	0.04791837634
2490	0.04790963252
2491	0.04790747319
2492	0.04790614867
2493	0.04787517116
2494	0.0478472883
2495	0.04783268636
2496	0.04782673097
2497	0.04780976077
2498	0.04779100221
2499	0.04778936915
2500	0.04777909434
2501	0.04776890014
2502	0.04776336524
2503	0.0477474443
2504	0.04772666415
2505	0.04771299665
2506	0.04769888337
2507	0.04767000019
2508	0.04765920631
2509	0.04764050377
2510	0.04763463937
2511	0.04763176597
2512	0.04762089415
2513	0.04760965826
2514	0.04760304766
2515	0.04759538456
2516	0.04757638719
2517	0.04756842488
2518	0.04756676559
2519	0.04754349724
2520	0.04753181106
2521	0.04752040112
2522	0.04751808922
2523	0.04750496041
2524	0.04748534231
2525	0.04746693704
2526	0.04745971482
2527	0.04744307141
2528	0.04742954236
2529	0.04740191112
2530	0.04739767158
2531	0.04736221698
2532	0.04735795839
2533	0.04735502167
2534	0.04729967131
2535	0.04728214293
2536	0.04726102904
2537	0.0472416006
2538	0.04721166651
2539	0.04716642495
2540	0.04715906625
2541	0.04712907366
2542	0.04711314286
2543	0.04708199902
2544	0.04707226481
2545	0.04706283874
2546	0.04702767218
2547	0.04702582313
2548	0.04700926792
2549	0.04700150513
2550	0.04699288669
2551	0.04698570368
2552	0.04698309195
2553	0.04695895152
2554	0.04692821965
2555	0.04692511718
2556	0.046904149
2557	0.04687787387
2558	0.04685327245
2559	0.04683732716
2560	0.04682960422
2561	0.04682616686
2562	0.04679351476
2563	0.04675614537
2564	0.04674541554
2565	0.04671644611
2566	0.04669917457
2567	0.04667212562
2568	0.04666329868
2569	0.04665068906
2570	0.04664015827
2571	0.0466241138
2572	0.04661338415
2573	0.04660823876
2574	0.04660592325
2575	0.04658720035
2576	0.04656416964
2577	0.04655721147
2578	0.04654643871
2579	0.04653497137
2580	0.04650712595
2581	0.04650615904
2582	0.0464965196
2583	0.04649208848
2584	0.04648533368
2585	0.04645757221
2586	0.0464441002
2587	0.04644286567
2588	0.04644022147
2589	0.04641807756
2590	0.0464128383
2591	0.04640128128
2592	0.04638990561
2593	0.04638441428
2594	0.04635717895
2595	0.04635405658
2596	0.0463510453
2597	0.04631841168
2598	0.04631493623
2599	0.04628706083
2600	0.04628579956
2601	0.04628250985
2602	0.04627266292
2603	0.04626079063
2604	0.04624293959
2605	0.04621043907
2606	0.04619635097
2607	0.04619073903
2608	0.04618627311
2609	0.04617838671
2610	0.04614498641
2611	0.04612996552
2612	0.04611560623
2613	0.04610633571
2614	0.04608188227
2615	0.04607028089
2616	0.04604532562
2617	0.04601456856
2618	0.04600692724
2619	0.04599528815
2620	0.04598495073
2621	0.04597639388
2622	0.04596597434
2623	0.04594653526
2624	0.04592049605
2625	0.04590778501
2626	0.04588202992
2627	0.04584432625
2628	0.04584317938
2629	0.04583465533
2630	0.04582858167
2631	0.04582306856
2632	0.04581111805
2633	0.04580480309
2634	0.04580251507
2635	0.04576907091
2636	0.04575916606
2637	0.04573488308
2638	0.04572608419
2639	0.04569955031
2640	0.0456905829
2641	0.04568895613
2642	0.04568153992
2643	0.04567980878
2644	0.04567812467
2645	0.04566359203
2646	0.04565673773
2647	0.04565224588
2648	0.0456457959
2649	0.04563112171
2650	0.04562481706
2651	0.04561617219
2652	0.04560161508
2653	0.04559184784
2654	0.04557365614
2655	0.04555967476
2656	0.04555251482
2657	0.04554671257
2658	0.04550491337
2659	0.04548855001
2660	0.04547022084
2661	0.04544084089
2662	0.04542817102
2663	0.04541150943
2664	0.0454034188
2665	0.04538444057
2666	0.04536617649
2667	0.04536206404
2668	0.04535093488
2669	0.04532089664
2670	0.04531403776
2671	0.04531248851
2672	0.04530274188
2673	0.04528770787
2674	0.04524684291
2675	0.04523601554
2676	0.04522069364
2677	0.04521007452
2678	0.04520319154
2679	0.04519656207
2680	0.04519390203
2681	0.04519280375
2682	0.04516940368
2683	0.04516831947
2684	0.04516303231
2685	0.0451481047
2686	0.04514524229
2687	0.04513855237
2688	0.04512491054
2689	0.04511173659
2690	0.04510175803
2691	0.0450864842
2692	0.04508378441
2693	0.04508120971
2694	0.0450636154
2695	0.04503854523
2696	0.04499205378
2697	0.04495887477
2698	0.04495160377
2699	0.04494867402
2700	0.04493235974
2701	0.04491709123
2702	0.04491301632
2703	0.04490794282
2704	0.04488599065
2705	0.04488379069
2706	0.04486269752
2707	0.04484749248
2708	0.04484637025
2709	0.04483794309
2710	0.0448359497
2711	0.04482759116
2712	0.04481228201
2713	0.04481134222
2714	0.04480947224
2715	0.04480719188
2716	0.04480482403
2717	0.04479990526
2718	0.04477953763
2719	0.04475298349
2720	0.04475138087
2721	0.04474322876
2722	0.04472007366
2723	0.04470414712
2724	0.04468817137
2725	0.04466028932
2726	0.04465325333
2727	0.04464738194
2728	0.04462660526
2729	0.04459702915
2730	0.04459021423
2731	0.04457100936
2732	0.04456251975
2733	0.0445559293
2734	0.04454707085
2735	0.04452987807
2736	0.04452385419
2737	0.04451589406
2738	0.04450261609
2739	0.04450168823
2740	0.04446963069
2741	0.04445128814
2742	0.0444434554
2743	0.04444074057
2744	0.04441358065
2745	0.04437951587
2746	0.04434344194
2747	0.04433158784
2748	0.04432972175
2749	0.04432377536
2750	0.04429495724
2751	0.04428686243
2752	0.04425641057
2753	0.04424730766
2754	0.04423924579
2755	0.04423535771
2756	0.04422646858
2757	0.04420930015
2758	0.0442043638
2759	0.04419858478
2760	0.04419063849
2761	0.0441896805
2762	0.04418468314
2763	0.04417697325
2764	0.04417409961
2765	0.04416455375
2766	0.04415430677
2767	0.04415170975
2768	0.04414750664
2769	0.04413083348
2770	0.044116851
2771	0.04410993499
2772	0.04410525268
2773	0.04410372524
2774	0.04409158892
2775	0.04409061473
2776	0.04408865912
2777	0.04406454432
2778	0.04402662473
2779	0.04402057609
2780	0.04401997534
2781	0.04401591149
2782	0.04401532765
2783	0.04400963196
2784	0.04399955371
2785	0.04399589876
2786	0.04399178483
2787	0.04398113251
2788	0.0439587469
2789	0.04394836183
2790	0.04394360886
2791	0.04393246433
2792	0.04392670802
2793	0.04392310474
2794	0.0439158835
2795	0.04390493984
2796	0.04390032407
2797	0.04389020477
2798	0.04388570791
2799	0.04387184417
2800	0.04384370364
2801	0.04384297226
2802	0.04382896595
2803	0.04380313765
2804	0.04379426527
2805	0.04377737141
2806	0.04377365814
2807	0.04376612698
2808	0.04376285114
2809	0.04376137406
2810	0.04375794018
2811	0.04375450212
2812	0.04375305725
2813	0.04374033997
2814	0.04373759127
2815	0.04371336798
2816	0.0437053128
2817	0.04370464324
2818	0.04370282369
2819	0.04370220613
2820	0.04369670942
2821	0.04369618487
2822	0.04366422805
2823	0.04364047388
2824	0.04363753709
2825	0.04363652941
2826	0.04363463105
2827	0.04362109995
2828	0.04360593202
2829	0.04357061797
2830	0.04356762379
2831	0.04356378548
2832	0.04356076354
2833	0.04354596496
2834	0.04353199909
2835	0.04352411402
2836	0.04351314012
2837	0.04350609294
2838	0.04348916501
2839	0.04347224815
2840	0.04346849307
2841	0.04345469887
2842	0.04343938097
2843	0.04340628204
2844	0.04339884004
2845	0.0433635903
2846	0.04336083429
2847	0.04334527154
2848	0.04334393316
2849	0.04334120476
2850	0.04332938941
2851	0.04332429889
2852	0.04332177744
2853	0.04331637297
2854	0.04329939168
2855	0.0432885388
2856	0.04324672798
2857	0.04323221595
2858	0.04322928522
2859	0.04322575539
2860	0.04320194106
2861	0.04319657096
2862	0.0431960093
2863	0.04318424404
2864	0.04317496893
2865	0.04314208483
2866	0.04312011733
2867	0.04311861546
2868	0.04309475634
2869	0.04308306133
2870	0.04307069187
2871	0.04305711261
2872	0.04304192605
2873	0.04303848236
2874	0.04302838097
2875	0.04301955308
2876	0.04300780078
2877	0.0429960918
2878	0.04296519759
2879	0.04296425816
2880	0.04295668847
2881	0.0429557965
2882	0.04294921046
2883	0.04294423235
2884	0.0429395796
2885	0.04293124494
2886	0.04291343108
2887	0.04290870687
2888	0.04289737407
2889	0.04288355409
2890	0.04287892811
2891	0.04287248492
2892	0.04287076633
2893	0.0428587437
2894	0.04284638914
2895	0.04284374374
2896	0.04284075492
2897	0.0428286312
2898	0.04282655924
2899	0.04282469202
2900	0.04282230894
2901	0.0427917461
2902	0.04278730684
