iter	Passed	Remaining
1662	70507	99083
1663	70560	99056
1664	70603	99014
1665	70644	98969
1666	70684	98923
1667	70723	98876
1668	70762	98830
1669	70807	98791
1670	70848	98747
1671	70893	98707
1672	70935	98664
1673	70979	98624
1674	71021	98582
1675	71064	98540
1676	71106	98497
1677	71146	98451
1678	71187	98407
1679	71227	98361
1680	71270	98320
1681	71311	98275
1682	71353	98233
1683	71397	98193
1684	71444	98157
1685	71486	98113
1686	71529	98072
1687	71572	98030
1688	71613	97985
1689	71657	97945
1690	71706	97912
1691	71749	97870
1692	71795	97833
1693	71836	97789
1694	71880	97749
1695	71922	97705
1696	71963	97661
1697	72004	97617
1698	72046	97575
1699	72088	97531
1700	72130	97488
1701	72169	97440
1702	72208	97394
1703	72250	97351
1704	72293	97309
1705	72333	97264
1706	72377	97223
1707	72420	97182
1708	72460	97136
1709	72500	97090
1710	72549	97057
1711	72594	97019
1712	72635	96975
1713	72678	96932
1714	72719	96888
1715	72761	96845
1716	72804	96804
1717	72846	96761
1718	72889	96718
1719	72932	96677
1720	72975	96635
1721	73019	96595
1722	73061	96553
1723	73103	96510
1724	73146	96467
1725	73189	96427
1726	73234	96387
1727	73279	96348
1728	73322	96307
1729	73365	96266
1730	73407	96222
1731	73454	96186
1732	73517	96171
1733	73563	96133
1734	73604	96088
1735	73643	96042
1736	73687	96001
1737	73729	95958
1738	73768	95911
1739	73809	95867
1740	73850	95823
1741	73892	95780
1742	73932	95734
1743	73972	95688
1744	74014	95646
1745	74055	95602
1746	74094	95555
1747	74133	95508
1748	74173	95462
1749	74215	95419
1750	74254	95373
1751	74294	95327
1752	74335	95283
1753	74377	95240
1754	74420	95199
1755	74464	95158
1756	74503	95112
1757	74545	95068
1758	74586	95025
1759	74628	94982
1760	74669	94937
1761	74711	94894
1762	74751	94849
1763	74795	94809
1764	74838	94767
1765	74879	94722
1766	74921	94680
1767	74962	94635
1768	75004	94593
1769	75045	94548
1770	75089	94508
1771	75132	94466
1772	75176	94427
1773	75220	94385
1774	75262	94342
1775	75303	94299
1776	75346	94257
1777	75387	94213
1778	75427	94167
1779	75469	94124
1780	75508	94078
1781	75551	94036
1782	75592	93992
1783	75632	93947
1784	75670	93898
1785	75707	93850
1786	75748	93806
1787	75792	93765
1788	75832	93720
1789	75875	93679
1790	75920	93639
1791	75965	93600
1792	76005	93555
1793	76045	93510
1794	76085	93464
1795	76123	93416
1796	76165	93374
1797	76210	93334
1798	76249	93288
1799	76288	93241
1800	76327	93195
1801	76374	93158
1802	76417	93117
1803	76463	93078
1804	76505	93036
1805	76544	92989
1806	76587	92947
1807	76629	92904
1808	76667	92857
1809	76706	92810
1810	76751	92771
1811	76791	92725
1812	76830	92679
1813	76875	92640
1814	76921	92602
1815	76965	92562
1816	77011	92523
1817	77054	92482
1818	77100	92443
1819	77146	92406
1820	77192	92368
1821	77237	92329
1822	77283	92290
1823	77324	92247
1824	77371	92210
1825	77416	92170
1826	77460	92130
1827	77505	92091
1828	77547	92048
1829	77592	92008
1830	77641	91973
1831	77683	91931
1832	77726	91889
1833	77768	91847
1834	77810	91803
1835	77848	91756
1836	77890	91713
1837	77932	91670
1838	77971	91624
1839	78011	91579
1840	78053	91535
1841	78098	91496
1842	78138	91451
1843	78186	91415
1844	78227	91371
1845	78266	91325
1846	78306	91279
1847	78348	91237
1848	78389	91193
1849	78431	91149
1850	78472	91106
1851	78513	91061
1852	78565	91031
1853	78609	90990
1854	78653	90949
1855	78696	90907
1856	78738	90865
1857	78781	90822
1858	78823	90780
1859	78862	90734
1860	78902	90689
1861	78949	90652
1862	78992	90610
1863	79038	90571
1864	79080	90528
1865	79121	90485
1866	79161	90439
1867	79200	90394
1868	79242	90350
1869	79283	90307
1870	79323	90261
1871	79363	90216
1872	79404	90173
1873	79445	90128
1874	79484	90082
1875	79526	90039
1876	79572	90001
1877	79615	89959
1878	79656	89915
1879	79701	89876
1880	79740	89830
1881	79785	89790
1882	79825	89745
1883	79868	89703
1884	79911	89661
1885	79954	89620
1886	79997	89578
1887	80037	89533
1888	80079	89490
1889	80118	89444
1890	80156	89397
1891	80195	89351
1892	80236	89307
1893	80280	89266
1894	80325	89226
1895	80365	89181
1896	80408	89139
1897	80451	89098
1898	80491	89053
1899	80530	89007
1900	80570	88962
1901	80621	88929
1902	80661	88884
1903	80702	88840
1904	80744	88797
1905	80783	88751
1906	80826	88709
1907	80873	88673
1908	80916	88631
1909	80962	88592
1910	81006	88551
1911	81047	88507
1912	81091	88466
1913	81135	88427
1914	81180	88387
1915	81222	88344
1916	81263	88300
1917	81302	88254
1918	81345	88212
1919	81388	88170
1920	81430	88128
1921	81472	88085
1922	81515	88043
1923	81558	88001
1924	81601	87959
1925	81644	87918
1926	81690	87879
1927	81737	87842
1928	81781	87802
1929	81822	87757
1930	81874	87726
1931	81921	87688
1932	81971	87654
1933	82025	87623
1934	82077	87591
1935	82129	87559
1936	82181	87527
1937	82230	87492
1938	82296	87474
1939	82340	87434
1940	82385	87394
1941	82427	87350
1942	82466	87305
1943	82506	87259
1944	82546	87215
1945	82588	87172
1946	82628	87127
1947	82674	87088
1948	82716	87045
1949	82754	86998
1950	82793	86952
1951	82832	86906
1952	82871	86859
1953	82913	86817
1954	82958	86777
1955	83000	86734
1956	83042	86692
1957	83085	86649
1958	83126	86606
1959	83165	86560
1960	83202	86512
1961	83241	86466
1962	83279	86418
1963	83318	86373
1964	83364	86333
1965	83405	86290
1966	83449	86249
1967	83495	86210
1968	83538	86168
1969	83578	86124
1970	83620	86080
1971	83662	86038
1972	83707	85998
1973	83747	85953
1974	83792	85913
1975	83834	85871
1976	83875	85827
1977	83916	85783
1978	83959	85741
1979	84002	85699
1980	84046	85659
1981	84088	85615
1982	84131	85573
1983	84177	85534
1984	84217	85490
1985	84260	85448
1986	84306	85409
1987	84347	85365
1988	84386	85320
1989	84428	85277
1990	84468	85232
1991	84510	85189
1992	84552	85146
1993	84595	85104
1994	84636	85060
1995	84676	85016
1996	84717	84972
1997	84759	84929
1998	84802	84887
1999	84845	84845
2000	84890	84805
2001	84938	84769
2002	84983	84729
2003	85030	84690
2004	85073	84648
2005	85116	84607
2006	85157	84563
2007	85197	84518
2008	85235	84471
2009	85275	84427
2010	85316	84383
2011	85359	84341
2012	85402	84299
2013	85447	84259
2014	85492	84220
2015	85536	84179
2016	85591	84148
2017	85633	84105
2018	85678	84065
2019	85725	84027
2020	85768	83986
2021	85812	83945
2022	85855	83903
2023	85904	83867
2024	85948	83826
2025	85997	83790
2026	86041	83749
2027	86087	83710
2028	86130	83667
2029	86177	83630
2030	86221	83589
2031	86264	83547
2032	86306	83504
2033	86348	83461
2034	86391	83420
2035	86434	83377
2036	86472	83331
2037	86516	83290
2038	86559	83248
2039	86601	83205
2040	86644	83163
2041	86689	83123
2042	86728	83077
2043	86767	83031
2044	86806	82986
2045	86847	82942
2046	86889	82899
2047	86932	82857
2048	86978	82818
2049	87022	82777
2050	87066	82736
2051	87107	82692
2052	87150	82650
2053	87193	82609
2054	87236	82566
2055	87280	82525
2056	87342	82501
2057	87385	82459
2058	87428	82417
2059	87469	82373
2060	87510	82329
2061	87548	82284
2062	87588	82239
2063	87632	82198
2064	87673	82154
2065	87715	82110
2066	87758	82069
2067	87798	82024
2068	87841	81982
2069	87883	81939
2070	87927	81898
2071	87970	81856
2072	88007	81809
2073	88047	81764
2074	88089	81721
2075	88130	81677
2076	88171	81633
2077	88213	81591
2078	88257	81549
2079	88302	81509
2080	88342	81465
2081	88385	81422
2082	88428	81381
2083	88469	81337
2084	88511	81294
2085	88555	81253
2086	88597	81211
2087	88640	81168
2088	88679	81123
2089	88722	81080
2090	88764	81038
2091	88805	80994
2092	88843	80948
2093	88885	80905
2094	88928	80863
2095	88971	80821
2096	89012	80777
2097	89051	80731
2098	89091	80687
2099	89132	80643
2100	89174	80601
2101	89216	80558
2102	89258	80514
2103	89299	80471
2104	89338	80426
2105	89381	80383
2106	89421	80339
2107	89462	80295
2108	89513	80260
2109	89554	80217
2110	89596	80174
2111	89639	80132
2112	89682	80090
2113	89723	80046
2114	89761	80000
2115	89801	79955
2116	89842	79912
2117	89886	79870
2118	89928	79828
2119	89971	79786
2120	90012	79742
2121	90053	79698
2122	90095	79655
2123	90138	79613
2124	90180	79571
2125	90227	79532
2126	90271	79491
2127	90315	79450
2128	90377	79424
2129	90417	79380
2130	90459	79337
2131	90501	79295
2132	90543	79251
2133	90581	79206
2134	90624	79163
2135	90667	79121
2136	90712	79081
2137	90756	79040
2138	90798	78997
2139	90841	78955
2140	90882	78912
2141	90923	78868
2142	90964	78824
2143	91009	78784
2144	91051	78741
2145	91094	78699
2146	91136	78656
2147	91179	78614
2148	91222	78572
2149	91264	78530
2150	91305	78486
2151	91349	78444
2152	91391	78402
2153	91431	78357
2154	91485	78325
2155	91524	78279
2156	91564	78235
2157	91605	78191
2158	91649	78150
2159	91693	78109
2160	91733	78065
2161	91774	78021
2162	91815	77977
2163	91859	77935
2164	91901	77893
2165	91941	77849
2166	91980	77803
2167	92020	77758
2168	92062	77716
2169	92105	77673
2170	92147	77631
2171	92190	77589
2172	92230	77544
2173	92270	77500
2174	92312	77458
2175	92353	77414
2176	92396	77371
2177	92445	77335
2178	92490	77294
2179	92531	77251
2180	92573	77208
2181	92614	77164
2182	92656	77121
2183	92697	77077
2184	92740	77036
2185	92783	76994
2186	92822	76948
2187	92862	76904
2188	92905	76862
2189	92949	76821
2190	92995	76781
2191	93036	76737
2192	93077	76694
2193	93118	76650
2194	93160	76607
2195	93200	76563
2196	93242	76521
2197	93286	76479
2198	93328	76436
2199	93366	76390
2200	93409	76348
2201	93459	76312
2202	93508	76275
2203	93572	76250
2204	93612	76205
2205	93654	76163
2206	93695	76119
2207	93737	76076
2208	93778	76032
2209	93824	75993
2210	93867	75951
2211	93909	75908
2212	93953	75867
2213	93997	75826
2214	94041	75785
2215	94087	75745
2216	94130	75703
2217	94172	75660
2218	94218	75621
2219	94265	75581
2220	94311	75543
2221	94357	75503
2222	94401	75461
2223	94451	75425
2224	94500	75388
2225	94545	75347
2226	94592	75308
2227	94638	75269
2228	94684	75229
2229	94734	75193
2230	94780	75153
2231	94822	75110
2232	94869	75071
2233	94912	75029
2234	94955	74987
2235	95000	74946
2236	95042	74903
2237	95084	74860
2238	95128	74820
2239	95171	74777
2240	95212	74733
2241	95253	74690
2242	95295	74647
2243	95336	74603
2244	95377	74559
2245	95417	74515
2246	95460	74473
2247	95504	74432
2248	95545	74388
2249	95585	74344
2250	95629	74302
2251	95670	74259
2252	95714	74218
2253	95757	74175
2254	95796	74130
2255	95837	74086
2256	95882	74046
2257	95923	74003
2258	95964	73959
2259	96007	73917
2260	96050	73875
2261	96095	73834
2262	96140	73793
2263	96185	73753
2264	96229	73711
2265	96268	73667
2266	96309	73623
2267	96350	73580
2268	96393	73537
2269	96438	73496
2270	96479	73453
2271	96518	73408
2272	96564	73368
2273	96607	73326
2274	96648	73282
2275	96691	73240
2276	96732	73197
2277	96774	73154
2278	96816	73111
2279	96853	73064
2280	96895	73021
2281	96939	72981
2282	96984	72939
2283	97026	72897
2284	97069	72854
2285	97110	72811
2286	97153	72769
2287	97194	72726
2288	97237	72683
2289	97277	72639
2290	97317	72595
2291	97358	72551
2292	97399	72507
2293	97439	72463
2294	97485	72423
2295	97527	72380
2296	97581	72347
2297	97623	72304
2298	97666	72261
2299	97707	72218
2300	97748	72175
2301	97789	72131
2302	97828	72086
2303	97867	72041
2304	97907	71997
2305	97948	71953
2306	97989	71910
2307	98030	71866
2308	98072	71823
2309	98112	71779
2310	98154	71736
2311	98194	71692
2312	98239	71651
2313	98279	71607
2314	98318	71562
2315	98360	71519
2316	98403	71477
2317	98447	71436
2318	98491	71394
2319	98531	71350
2320	98572	71306
2321	98615	71264
2322	98658	71222
2323	98698	71178
2324	98740	71135
2325	98779	71090
2326	98819	71046
2327	98860	71003
2328	98904	70961
2329	98946	70918
2330	98986	70874
2331	99029	70832
2332	99075	70792
2333	99117	70749
2334	99158	70706
2335	99199	70662
2336	99237	70617
2337	99275	70571
2338	99316	70527
2339	99363	70488
2340	99392	70436
2341	99428	70389
2342	99466	70343
2343	99514	70305
2344	99557	70263
2345	99602	70222
2346	99645	70180
2347	99687	70137
2348	99731	70096
2349	99774	70054
2350	99816	70011
2351	99859	69969
2352	99899	69925
2353	99942	69883
2354	99989	69844
2355	100033	69802
2356	100075	69759
2357	100116	69716
2358	100159	69674
2359	100203	69632
2360	100243	69588
2361	100283	69544
2362	100322	69499
2363	100365	69457
2364	100409	69416
2365	100450	69372
2366	100492	69329
2367	100537	69289
2368	100576	69244
2369	100615	69199
2370	100657	69157
2371	100726	69132
2372	100774	69093
2373	100821	69054
2374	100866	69013
2375	100917	68977
2376	100963	68937
2377	101007	68896
2378	101057	68858
2379	101105	68819
2380	101154	68781
2381	101188	68733
2382	101229	68690
2383	101276	68650
2384	101332	68617
2385	101381	68579
2386	101426	68538
2387	101474	68499
2388	101516	68456
2389	101565	68418
2390	101613	68380
2391	101654	68336
2392	101702	68297
2393	101744	68254
2394	101783	68209
2395	101823	68165
2396	101865	68122
2397	101908	68080
2398	101950	68038
2399	101994	67996
2400	102036	67953
2401	102085	67915
2402	102131	67875
2403	102179	67836
2404	102220	67793
2405	102260	67748
2406	102302	67705
2407	102344	67662
2408	102389	67622
2409	102429	67577
2410	102474	67536
2411	102518	67495
2412	102558	67451
2413	102605	67411
2414	102652	67372
2415	102702	67334
2416	102749	67294
2417	102798	67256
2418	102842	67215
2419	102887	67174
2420	102949	67144
2421	102993	67103
2422	103040	67063
2423	103090	67025
2424	103133	66983
2425	103178	66942
2426	103238	66911
2427	103285	66871
2428	103331	66831
2429	103380	66793
2430	103420	66749
2431	103462	66706
2432	103503	66662
2433	103546	66620
2434	103591	66579
2435	103632	66535
2436	103676	66494
2437	103719	66451
2438	103747	66400
2439	103787	66355
2440	103829	66312
2441	103877	66273
2442	103918	66230
2443	103967	66191
2444	104008	66148
2445	104049	66104
2446	104091	66061
2447	104133	66019
2448	104176	65976
2449	104218	65934
2450	104260	65890
2451	104302	65848
2452	104344	65805
2453	104388	65763
2454	104430	65720
2455	104471	65677
2456	104516	65636
2457	104560	65595
2458	104603	65552
2459	104645	65510
2460	104685	65465
2461	104724	65421
2462	104767	65378
2463	104809	65336
2464	104852	65293
2465	104895	65251
2466	104937	65208
2467	104980	65166
2468	105019	65121
2469	105060	65077
2470	105100	65033
2471	105130	64983
2472	105171	64940
2473	105211	64896
2474	105254	64854
2475	105299	64812
2476	105344	64771
2477	105388	64729
2478	105431	64687
2479	105473	64644
2480	105513	64600
2481	105557	64559
2482	105601	64517
2483	105645	64476
2484	105690	64434
2485	105735	64394
2486	105778	64351
2487	105820	64309
2488	105855	64261
2489	105912	64228
2490	105956	64186
2491	105997	64142
2492	106035	64097
2493	106078	64055
2494	106119	64011
2495	106178	63979
2496	106220	63936
2497	106259	63892
2498	106299	63847
2499	106342	63805
2500	106387	63764
2501	106435	63725
2502	106484	63686
2503	106529	63645
2504	106574	63604
2505	106619	63563
2506	106665	63522
2507	106713	63483
2508	106760	63443
2509	106808	63404
2510	106852	63362
2511	106897	63321
2512	106943	63281
2513	106990	63240
2514	107032	63198
2515	107073	63154
2516	107116	63112
2517	107156	63068
2518	107197	63024
2519	107239	62981
2520	107282	62939
2521	107324	62896
2522	107366	62853
2523	107410	62812
2524	107450	62768
2525	107496	62727
2526	107539	62685
2527	107582	62642
2528	107621	62598
2529	107663	62555
2530	107709	62514
2531	107749	62470
2532	107791	62427
2533	107832	62384
2534	107872	62340
2535	107919	62300
2536	107960	62256
2537	107998	62211
2538	108039	62168
2539	108083	62126
2540	108130	62086
2541	108173	62044
2542	108219	62004
2543	108261	61961
2544	108303	61918
2545	108346	61875
2546	108390	61833
2547	108432	61790
2548	108475	61749
2549	108517	61705
2550	108558	61662
2551	108599	61619
2552	108639	61575
2553	108682	61532
2554	108725	61490
2555	108768	61448
2556	108810	61405
2557	108853	61363
2558	108897	61321
2559	108943	61280
2560	108987	61238
2561	109029	61195
2562	109072	61153
2563	109114	61110
2564	109156	61067
2565	109196	61024
2566	109237	60980
2567	109312	60956
2568	109354	60913
2569	109395	60870
2570	109440	60828
2571	109504	60797
2572	109548	60755
2573	109594	60715
2574	109635	60671
2575	109675	60628
2576	109718	60585
2577	109761	60543
2578	109784	60489
2579	109824	60446
2580	109867	60403
2581	109909	60360
2582	109952	60318
2583	109995	60276
2584	110038	60233
2585	110079	60190
2586	110121	60147
2587	110162	60103
2588	110204	60061
2589	110248	60019
2590	110291	59977
2591	110332	59933
2592	110374	59891
2593	110419	59849
2594	110460	59806
2595	110501	59762
2596	110540	59718
2597	110584	59676
2598	110644	59643
2599	110688	59601
2600	110731	59559
2601	110781	59520
2602	110846	59490
2603	110891	59448
2604	110934	59406
2605	110976	59363
2606	111018	59320
2607	111061	59278
2608	111108	59238
2609	111149	59194
2610	111195	59153
2611	111239	59112
2612	111286	59071
2613	111331	59030
2614	111377	58989
2615	111421	58947
2616	111466	58906
2617	111510	58864
2618	111557	58824
2619	111601	58782
2620	111645	58740
2621	111691	58699
2622	111740	58660
2623	111782	58617
2624	111828	58576
2625	111873	58535
2626	111921	58495
2627	111966	58454
2628	112014	58414
2629	112059	58373
2630	112103	58331
2631	112149	58290
2632	112215	58260
2633	112262	58219
2634	112306	58177
2635	112349	58135
2636	112391	58092
2637	112433	58049
2638	112476	58006
2639	112519	57964
2640	112561	57921
2641	112604	57879
2642	112645	57835
2643	112687	57792
2644	112731	57751
2645	112776	57709
2646	112820	57667
2647	112865	57626
2648	112910	57584
2649	112953	57542
2650	112998	57501
2651	113039	57457
2652	113098	57422
2653	113143	57381
2654	113192	57342
2655	113239	57302
2656	113281	57258
2657	113323	57215
2658	113367	57173
2659	113409	57131
2660	113450	57087
2661	113492	57044
2662	113534	57001
2663	113575	56958
2664	113616	56914
2665	113669	56877
2666	113712	56835
2667	113755	56792
2668	113798	56750
2669	113840	56706
2670	113881	56663
2671	113922	56620
2672	113965	56577
2673	114008	56535
2674	114051	56492
2675	114095	56451
2676	114137	56407
2677	114180	56365
2678	114298	56359
2679	114340	56316
2680	114380	56272
2681	114419	56228
2682	114447	56178
2683	114487	56134
2684	114525	56089
2685	114569	56047
2686	114623	56010
2687	114685	55977
2688	114728	55934
2689	114755	55884
2690	114795	55840
2691	114837	55797
2692	114877	55753
2693	114916	55709
2694	114958	55666
2695	114999	55622
2696	115039	55578
2697	115081	55536
2698	115123	55493
2699	115165	55449
2700	115207	55407
2701	115254	55366
2702	115298	55324
2703	115342	55282
2704	115383	55239
2705	115417	55192
2706	115459	55149
2707	115509	55110
2708	115551	55067
2709	115593	55024
2710	115637	54982
2711	115678	54938
2712	115722	54896
2713	115764	54853
2714	115805	54810
2715	115853	54770
2716	115896	54727
2717	115938	54684
2718	115981	54642
2719	116026	54600
2720	116068	54557
2721	116112	54515
2722	116143	54467
2723	116173	54418
2724	116237	54386
2725	116272	54339
2726	116312	54296
2727	116370	54260
2728	116411	54217
2729	116443	54169
2730	116482	54125
2731	116526	54083
2732	116566	54039
2733	116608	53996
2734	116657	53956
2735	116705	53916
2736	116730	53865
2737	116770	53821
2738	116807	53776
2739	116854	53736
2740	116902	53695
2741	116945	53653
2742	116986	53609
2743	117032	53568
2744	117078	53527
2745	117106	53478
2746	117144	53433
2747	117184	53389
2748	117245	53355
2749	117279	53308
2750	117323	53266
2751	117366	53224
2752	117406	53180
2753	117451	53139
2754	117492	53095
2755	117533	53052
2756	117575	53009
2757	117616	52965
2758	117658	52922
2759	117702	52880
2760	117744	52837
2761	117785	52794
2762	117831	52753
2763	117876	52711
2764	117919	52669
2765	117962	52626
2766	118003	52583
2767	118044	52539
2768	118089	52498
2769	118133	52456
2770	118176	52413
2771	118203	52364
2772	118245	52321
2773	118286	52278
2774	118331	52236
2775	118366	52190
2776	118407	52147
2777	118452	52105
2778	118496	52063
2779	118531	52017
2780	118573	51974
2781	118620	51933
2782	118665	51892
2783	118707	51849
2784	118740	51802
2785	118779	51758
2786	118814	51712
2787	118854	51668
2788	118898	51626
2789	118938	51582
2790	118980	51539
2791	119023	51497
2792	119066	51454
2793	119109	51412
2794	119150	51369
2795	119194	51327
2796	119235	51283
2797	119278	51241
2798	119320	51198
2799	119348	51149
2800	119386	51104
2801	119436	51065
2802	119483	51024
2803	119527	50982
2804	119568	50939
2805	119609	50895
2806	119652	50853
2807	119694	50810
2808	119735	50767
2809	119776	50723
2810	119820	50681
2811	119861	50638
2812	119894	50591
2813	119936	50548
2814	119984	50508
2815	120032	50468
2816	120077	50426
2817	120108	50379
2818	120147	50335
2819	120197	50295
2820	120246	50255
2821	120290	50213
2822	120334	50171
2823	120382	50131
2824	120433	50091
2825	120482	50051
2826	120527	50010
2827	120575	49969
2828	120622	49928
2829	120684	49894
2830	120732	49853
2831	120776	49811
2832	120819	49769
2833	120859	49725
2834	120901	49682
2835	120944	49640
2836	120987	49597
2837	121031	49555
2838	121085	49517
2839	121129	49475
2840	121178	49435
2841	121223	49393
2842	121270	49352
2843	121312	49309
2844	121355	49267
2845	121401	49226
2846	121444	49183
2847	121484	49139
2848	121528	49097
2849	121585	49060
2850	121630	49019
2851	121677	48978
2852	121717	48934
2853	121759	48891
2854	121801	48848
2855	121843	48805
2856	121885	48762
2857	121927	48719
2858	121968	48676
2859	122009	48632
2860	122051	48590
2861	122093	48547
2862	122137	48505
2863	122181	48462
2864	122223	48420
2865	122272	48379
2866	122314	48337
2867	122356	48294
2868	122399	48251
2869	122440	48208
2870	122480	48164
2871	122521	48121
2872	122563	48078
2873	122609	48037
2874	122654	47995
2875	122698	47953
2876	122738	47909
2877	122782	47867
2878	122823	47823
2879	122872	47783
2880	122913	47740
2881	122956	47698
2882	123001	47656
2883	123042	47612
2884	123083	47569
2885	123125	47526
2886	123168	47483
2887	123212	47442
2888	123258	47400
2889	123316	47363
2890	123358	47320
2891	123398	47277
2892	123441	47234
2893	123469	47186
2894	123509	47142
2895	123555	47101
2896	123599	47059
2897	123645	47017
2898	123688	46975
2899	123727	46931
2900	123770	46888
2901	123813	46846
2902	123856	46803
2903	123898	46760
2904	123941	46717
2905	123983	46674
2906	124028	46633
2907	124070	46590
2908	124110	46546
2909	124153	46504
2910	124197	46462
2911	124241	46419
2912	124283	46377
2913	124326	46334
2914	124367	46291
2915	124422	46253
2916	124468	46211
2917	124510	46168
2918	124554	46126
2919	124597	46083
2920	124640	46041
2921	124682	45998
2922	124726	45956
2923	124767	45913
2924	124810	45870
2925	124854	45828
2926	124894	45784
2927	124936	45741
2928	124979	45699
2929	125025	45657
2930	125067	45614
2931	125109	45571
2932	125154	45529
2933	125198	45487
2934	125241	45445
2935	125283	45402
2936	125325	45359
2937	125369	45317
2938	125428	45280
2939	125474	45239
2940	125517	45196
2941	125558	45153
2942	125596	45108
2943	125638	45065
2944	125679	45022
2945	125719	44979
2946	125762	44936
2947	125808	44894
2948	125851	44852
2949	125909	44815
2950	125950	44771
2951	125991	44728
2952	126035	44686
2953	126074	44642
2954	126118	44600
2955	126161	44557
2956	126203	44514
2957	126244	44471
2958	126285	44428
2959	126328	44385
2960	126369	44342
2961	126410	44298
2962	126449	44255
2963	126492	44212
2964	126539	44171
2965	126581	44128
2966	126621	44084
2967	126663	44042
2968	126705	43999
2969	126746	43955
2970	126787	43912
2971	126830	43869
2972	126873	43827
2973	126915	43784
2974	126959	43742
2975	127002	43699
2976	127047	43657
2977	127089	43615
2978	127131	43572
2979	127172	43528
2980	127218	43487
2981	127263	43445
2982	127309	43403
2983	127351	43361
2984	127393	43317
2985	127435	43275
2986	127477	43232
2987	127518	43189
2988	127560	43146
2989	127603	43103
2990	127646	43060
2991	127691	43019
2992	127734	42976
2993	127779	42934
2994	127820	42891
2995	127862	42848
2996	127903	42805
2997	127947	42762
2998	127988	42719
2999	128029	42676
3000	128068	42632
3001	128115	42591
3002	128161	42549
3003	128207	42508
3004	128251	42466
3005	128328	42434
3006	128372	42392
3007	128413	42348
3008	128456	42306
3009	128499	42264
3010	128542	42221
3011	128582	42177
3012	128628	42136
3013	128673	42094
3014	128718	42052
3015	128765	42011
3016	128808	41968
3017	128854	41926
3018	128923	41892
3019	128968	41850
3020	129014	41809
3021	129058	41766
3022	129105	41725
3023	129150	41683
3024	129235	41654
3025	129281	41612
3026	129325	41570
3027	129367	41527
3028	129416	41486
3029	129463	41445
3030	129492	41398
3031	129529	41353
3032	129572	41311
3033	129616	41268
3034	129656	41225
3035	129696	41181
3036	129748	41141
3037	129790	41098
3038	129834	41056
3039	129875	41013
3040	129915	40969
3041	129958	40927
3042	130003	40885
3043	130063	40847
3044	130104	40804
3045	130151	40763
3046	130191	40719
3047	130235	40677
3048	130276	40633
3049	130330	40594
3050	130373	40552
3051	130415	40509
3052	130459	40466
3053	130500	40423
3054	130543	40380
3055	130587	40338
3056	130629	40295
3057	130670	40252
3058	130713	40209
3059	130756	40166
3060	130803	40125
3061	130847	40083
3062	130891	40040
3063	130934	39998
3064	130975	39955
3065	131023	39913
3066	131066	39871
3067	131111	39829
3068	131158	39787
3069	131201	39745
3070	131246	39702
3071	131289	39660
3072	131337	39619
3073	131384	39577
3074	131434	39537
3075	131476	39494
3076	131529	39454
3077	131580	39414
3078	131630	39373
3079	131683	39334
3080	131742	39296
3081	131795	39256
3082	131857	39219
3083	131918	39182
3084	131959	39138
3085	132006	39097
3086	132048	39054
3087	132093	39011
3088	132138	38969
3089	132182	38927
3090	132227	38885
3091	132269	38842
3092	132312	38799
3093	132355	38757
3094	132400	38714
3095	132442	38671
3096	132484	38628
3097	132527	38586
3098	132575	38544
3099	132616	38501
3100	132656	38457
3101	132697	38414
3102	132741	38372
3103	132782	38329
3104	132821	38285
3105	132862	38241
3106	132908	38200
3107	132950	38157
3108	132993	38114
3109	133037	38071
3110	133077	38028
3111	133122	37986
3112	133164	37942
3113	133209	37900
3114	133258	37859
3115	133301	37817
3116	133342	37773
3117	133384	37730
3118	133426	37688
3119	133470	37645
3120	133512	37602
3121	133556	37560
3122	133602	37518
3123	133643	37474
3124	133685	37432
3125	133725	37388
3126	133770	37346
3127	133813	37303
3128	133857	37261
3129	133898	37217
3130	133939	37174
3131	133982	37131
3132	134025	37089
3133	134065	37045
3134	134107	37002
3135	134148	36959
3136	134188	36915
3137	134229	36872
3138	134270	36829
3139	134310	36785
3140	134332	36737
3141	134372	36693
3142	134414	36650
3143	134455	36607
3144	134498	36564
3145	134541	36521
3146	134584	36479
3147	134628	36436
3148	134668	36393
3149	134708	36350
3150	134750	36306
3151	134790	36263
3152	134836	36221
3153	134881	36179
3154	134924	36136
3155	134966	36093
3156	135011	36051
3157	135055	36009
3158	135098	35966
3159	135141	35923
3160	135180	35880
3161	135214	35834
3162	135254	35791
3163	135299	35749
3164	135340	35705
3165	135382	35663
3166	135424	35620
3167	135468	35577
3168	135510	35534
3169	135553	35491
3170	135593	35448
3171	135635	35405
3172	135678	35362
3173	135721	35320
3174	135765	35277
3175	135806	35234
3176	135849	35191
3177	135890	35148
3178	135933	35105
3179	135971	35061
3180	136014	35019
3181	136055	34976
3182	136098	34933
3183	136142	34890
3184	136184	34847
3185	136224	34804
3186	136267	34761
3187	136315	34720
3188	136357	34677
3189	136376	34628
3190	136415	34584
3191	136464	34543
3192	136505	34500
3193	136548	34457
3194	136592	34415
3195	136636	34372
3196	136682	34330
3197	136724	34288
3198	136762	34243
3199	136803	34200
3200	136847	34158
3201	136896	34117
3202	136941	34075
3203	136988	34033
3204	137059	33997
3205	137102	33954
3206	137143	33911
3207	137177	33866
3208	137217	33823
3209	137258	33780
3210	137302	33737
3211	137347	33695
3212	137393	33653
3213	137438	33611
3214	137487	33570
3215	137535	33528
