iter	RMSE
172	0.02413811779
173	0.02397533527
174	0.02380844865
175	0.02361150236
176	0.02346763843
177	0.02331616955
178	0.02314414623
179	0.02298280085
180	0.02284539032
181	0.02269651021
182	0.02255696385
183	0.02240577391
184	0.02224324415
185	0.02211408047
186	0.02194728034
187	0.02183650714
188	0.02171142073
189	0.02159295496
190	0.02145911597
191	0.021307408
192	0.02117379258
193	0.02106799276
194	0.02095802386
195	0.02083441968
196	0.02072297529
197	0.02062122468
198	0.0205182908
199	0.02042396156
200	0.0203193814
201	0.02024531743
202	0.02015577796
203	0.02004614744
204	0.01993221332
205	0.01982278101
206	0.01972339867
207	0.01963830079
208	0.01951978986
209	0.01942881462
210	0.01931776067
211	0.01926188622
212	0.01917389666
213	0.01909808867
214	0.01898366378
215	0.01891509135
216	0.01889249235
217	0.01882909845
218	0.01872028434
219	0.01863302922
220	0.01856284361
221	0.01853152592
222	0.01843788067
223	0.01835689882
224	0.01829278935
225	0.01822707985
226	0.01814385006
227	0.01808483505
228	0.01800029281
229	0.01796042061
230	0.01787827152
231	0.01781606895
232	0.01775113255
233	0.01769766997
234	0.01762432138
235	0.01756977016
236	0.01755585686
237	0.01748355704
238	0.01742446595
239	0.01733176026
240	0.01726550543
241	0.01724971228
242	0.01719622833
243	0.01715533524
244	0.01709880025
245	0.01704399793
246	0.01698636976
247	0.01692729791
248	0.01687193962
249	0.01680570022
250	0.01676180764
251	0.01675169263
252	0.01668422929
253	0.01663431098
254	0.01656194025
255	0.01653402901
256	0.01650978776
257	0.01645500112
258	0.01640608602
259	0.01637553385
260	0.01636341704
261	0.01631339547
262	0.01625794442
263	0.01621980775
264	0.01617016409
265	0.01611089899
266	0.01605828799
267	0.01600145034
268	0.01595242008
269	0.01589783916
270	0.01585493266
271	0.01581454123
272	0.01575113042
273	0.01573541575
274	0.015677016
275	0.01563155007
276	0.01561567472
277	0.01557943993
278	0.01551752084
279	0.01550864758
280	0.01548226955
281	0.01543049032
282	0.01536940861
283	0.01531978467
284	0.01526446242
285	0.01520711514
286	0.01516825803
287	0.01516023254
288	0.01513243287
289	0.01511449331
290	0.01510541086
291	0.01504241739
292	0.01503271196
293	0.01498211735
294	0.01493328126
295	0.01489619124
296	0.01488499614
297	0.01484309121
298	0.01483749084
299	0.01483291324
300	0.01481316547
301	0.01477955239
302	0.0147356742
303	0.01470895395
304	0.01469945813
305	0.01469481681
306	0.01467596505
307	0.01463960112
308	0.01460058276
309	0.01456430619
310	0.01452082691
311	0.01450038992
312	0.01445045441
313	0.01441694064
314	0.01439723008
315	0.01434934843
316	0.01431299282
317	0.01427761457
318	0.01424650258
319	0.01422601823
320	0.01417703875
321	0.01414464352
322	0.01411005308
323	0.01409206235
324	0.01406502942
325	0.01403043523
326	0.01402969695
327	0.01402145718
328	0.01399852688
329	0.01399412769
330	0.01398729377
331	0.01394697759
332	0.01391030117
333	0.01387097634
334	0.01386591825
335	0.0138598859
336	0.01381291127
337	0.01380570525
338	0.01376280955
339	0.01372358479
340	0.01369289721
341	0.01365905819
342	0.01362952103
343	0.01362608634
344	0.01362167265
345	0.01361491818
346	0.0136117562
347	0.01360465787
348	0.01360063781
349	0.01358476683
350	0.0135818573
351	0.01356238728
352	0.01356167002
353	0.01351349168
354	0.01350862516
355	0.01348663429
356	0.01347750412
357	0.01347723182
358	0.01344513325
359	0.01343941691
360	0.01341611184
361	0.01341576706
362	0.01339787213
363	0.01339668352
364	0.01336383462
365	0.0133225946
366	0.01329943604
367	0.01326390554
368	0.01325840291
369	0.01325546827
370	0.01325471869
371	0.01323048983
372	0.01323032516
373	0.01320996257
374	0.01317766637
375	0.01314293659
376	0.01313683154
377	0.01311103093
378	0.01311079372
379	0.01311014533
380	0.01310369491
381	0.01308253651
382	0.01307886786
383	0.01307750411
384	0.01306751478
385	0.01306193477
386	0.01305895697
387	0.0130300209
388	0.01302786216
389	0.01302392986
390	0.01302218669
391	0.01301223057
392	0.01300875008
393	0.01300858804
394	0.01300551022
395	0.01297631426
396	0.01294820792
397	0.01294483538
398	0.01294413692
399	0.0129183841
400	0.01291506178
401	0.01288162022
402	0.01285309238
403	0.01284785154
404	0.01283326251
405	0.01281800265
406	0.01279860277
407	0.01277722145
408	0.01274495795
409	0.0127428345
410	0.01271240495
411	0.01270847226
412	0.01268375526
413	0.01265201043
414	0.01264915486
415	0.01264662861
416	0.01264207423
417	0.01263952157
418	0.01263613925
419	0.01260518425
420	0.01260152505
421	0.01257181112
422	0.01254586175
423	0.01253105346
424	0.0124989913
425	0.01247136905
426	0.0124499011
427	0.01242872737
428	0.01240282232
429	0.01239905371
430	0.0123967445
431	0.01239364441
432	0.01239128171
433	0.01238635264
434	0.01236349961
435	0.01235010931
436	0.01232094468
437	0.01229484789
438	0.01228947742
439	0.01226470445
440	0.01226114476
441	0.01225569728
442	0.01225124073
443	0.01225012439
444	0.01222107017
445	0.0121929063
446	0.01215820059
447	0.01212732917
448	0.01212534917
449	0.01212275247
450	0.01209733124
451	0.01206643395
452	0.01206198039
453	0.01205811004
454	0.01205245409
455	0.01202290199
456	0.01200446026
457	0.01197767388
458	0.01197035358
459	0.01195039225
460	0.01192519629
461	0.01190983261
462	0.01190593734
463	0.01190365374
464	0.01189853467
465	0.01189527911
466	0.01186552117
467	0.01186353994
468	0.01186302627
469	0.01185928905
470	0.01184278815
471	0.01181835114
472	0.01179030124
473	0.01178607823
474	0.01178194138
475	0.01177819187
476	0.01175640818
477	0.01172880934
478	0.01170582877
479	0.01170284049
480	0.01168759945
481	0.01168545187
482	0.01167240271
483	0.01165178643
484	0.01163864864
485	0.01161793882
486	0.01159275065
487	0.01158706255
488	0.01155345218
489	0.01152878108
490	0.01150653346
491	0.01150585484
492	0.01149736226
493	0.01149427767
494	0.01147478647
495	0.01147241227
496	0.01146819763
497	0.01144905562
498	0.01143177766
499	0.01142845929
500	0.01142312868
501	0.01142044195
502	0.01139584218
503	0.01138810413
504	0.01138745711
505	0.01137197093
506	0.01135301777
507	0.01134370925
508	0.01132131335
509	0.01130654184
510	0.01130489923
511	0.01128079076
512	0.01128016945
513	0.01127993542
514	0.01125502394
515	0.01123776411
516	0.01121771723
517	0.01121749068
518	0.01119760223
519	0.01118171651
520	0.01115922847
521	0.01114187173
522	0.01111852062
523	0.01110793595
524	0.0110905954
525	0.01106561772
526	0.01105581568
527	0.01104869778
528	0.01103619577
529	0.01101111379
530	0.01098862697
531	0.01096438523
532	0.01093796762
533	0.01092087753
534	0.01091588097
535	0.01091517919
536	0.01091460012
537	0.0108880237
538	0.01087034606
539	0.010861647
540	0.0108488054
541	0.01084627069
542	0.01084453352
543	0.01084039272
544	0.01082558131
545	0.01082090225
546	0.01080953237
547	0.01080469248
548	0.01080228672
549	0.01080010232
550	0.0107882301
551	0.01078793686
552	0.01076729672
553	0.0107638322
554	0.0107619997
555	0.0107539841
556	0.01075190688
557	0.0107300816
558	0.01072962596
559	0.01072912258
560	0.01071329641
561	0.01069880487
562	0.01069286862
563	0.01068832771
564	0.01066592471
565	0.01064810221
566	0.0106476299
567	0.01064560746
568	0.01063061072
569	0.01060514797
570	0.01060424927
571	0.01058624325
572	0.01058538441
573	0.01057755361
574	0.01057542617
575	0.01057106336
576	0.01057085666
577	0.01056470022
578	0.01056297671
579	0.01053543112
580	0.01051475524
581	0.01051271355
582	0.01049182746
583	0.01048770898
584	0.01048439599
585	0.0104722546
586	0.01045001654
587	0.01043077751
588	0.01041268011
589	0.01039787563
590	0.01039213325
591	0.01037062192
592	0.01036867991
593	0.01035367922
594	0.01033894341
595	0.01032202189
596	0.01031116677
597	0.01030925161
598	0.01029604866
599	0.01029364458
600	0.01028344092
601	0.0102667714
602	0.01024944882
603	0.01023420753
604	0.01022079489
605	0.01021882107
606	0.01020594531
607	0.0102020661
608	0.01018551765
609	0.01016969971
610	0.01015348555
611	0.01013513946
612	0.0101147815
613	0.01010412035
614	0.01010208514
615	0.0100990538
616	0.01009518804
617	0.0100845466
618	0.01008268579
619	0.01008125362
620	0.01007955492
621	0.01006969823
622	0.01005877686
623	0.0100470103
624	0.01003012676
625	0.01002728176
626	0.01001764111
627	0.0100052258
628	0.009989233001
629	0.009973015914
630	0.009953801108
631	0.009951990699
632	0.009950703951
633	0.009948586491
634	0.009946898914
635	0.009932369035
636	0.009915421626
637	0.009911803014
638	0.009902147865
639	0.009879231397
640	0.009878124563
641	0.009859307681
642	0.00984888222
643	0.009839876752
644	0.009838211957
645	0.009836883891
646	0.009822418266
647	0.009820356139
648	0.009817357136
649	0.009814550866
650	0.009803010903
651	0.009801717936
652	0.009799983638
653	0.009798138304
654	0.009786390971
655	0.009771702654
656	0.009756687343
657	0.009752783383
658	0.009751255686
659	0.00974975392
660	0.009748016469
661	0.009746383547
662	0.009744590779
663	0.00973637959
664	0.009721173543
665	0.009719751297
666	0.009717986713
667	0.00970399495
668	0.009701955638
669	0.009687396888
670	0.00966974997
671	0.009655653943
672	0.00965160016
673	0.009649959719
674	0.009638688288
675	0.009619723429
676	0.009619387445
677	0.009618135161
678	0.009607397539
679	0.009606162656
680	0.009591612098
681	0.009579396144
682	0.009566954971
683	0.009544953482
684	0.009543630632
685	0.009532785613
686	0.009524746476
687	0.00952352525
688	0.00950974074
689	0.009497602139
690	0.009496161341
691	0.009484532463
692	0.009483018615
693	0.009479111655
694	0.009477778834
695	0.009467825019
696	0.009456371509
697	0.009436234829
698	0.009432090391
699	0.009414846115
700	0.009412850048
701	0.009396252716
702	0.009395133544
703	0.009393268103
704	0.009380306304
705	0.00937883244
706	0.009378265334
707	0.009364794633
708	0.009344531763
709	0.009343329697
710	0.009324156179
711	0.009309411675
712	0.009283833593
713	0.009262927306
714	0.009251022924
715	0.009248538343
716	0.009244218632
717	0.009230251946
718	0.00921282303
719	0.009211382009
720	0.00919804441
721	0.009191889036
722	0.009176534432
723	0.009161113312
724	0.009148069165
725	0.009133512824
726	0.00912629219
727	0.009113905354
728	0.009093857784
729	0.009082439863
730	0.009069554292
731	0.009067869174
732	0.009055979981
733	0.009042003655
734	0.009040391863
735	0.009038573606
736	0.009037153418
737	0.009037024348
738	0.009027502875
739	0.009027167586
740	0.00902597438
741	0.009013601018
742	0.00900854203
743	0.009007427392
744	0.008996442895
745	0.00897909134
746	0.008977497794
747	0.008976058215
748	0.008967565246
749	0.00896659408
750	0.008965904204
751	0.00895452964
752	0.008953216232
753	0.008940551875
754	0.008939468603
755	0.008938459681
756	0.008938322965
757	0.00892204495
758	0.008921241912
759	0.008920198023
760	0.008916362562
761	0.008905356389
762	0.008895761317
763	0.008883925497
764	0.008882984856
765	0.008870226553
766	0.008869304114
767	0.008856806668
768	0.008839960098
769	0.008838652782
770	0.008837751501
771	0.008827009237
772	0.00881267726
773	0.008804974514
774	0.008802520432
775	0.008792120657
776	0.008783221146
777	0.008778864792
778	0.008775021136
779	0.008771016905
780	0.008770242175
781	0.008765659832
782	0.008747151134
783	0.008731648485
784	0.008726716217
785	0.008726414826
786	0.008715656661
787	0.008714465065
788	0.008700724393
789	0.008687688242
790	0.008674480458
791	0.00867357593
792	0.008663413361
793	0.008657269401
794	0.008651411485
795	0.008650018095
796	0.008649399605
797	0.008639431414
798	0.00862624944
799	0.008611876914
800	0.008610675076
801	0.008609989858
802	0.008600954463
803	0.008600359125
804	0.00860016474
805	0.008598986615
806	0.008591528189
807	0.008591290781
808	0.008581526404
809	0.008578975148
810	0.008574704552
811	0.008567246092
812	0.008565707995
813	0.008558589425
814	0.008551992023
815	0.008529059792
816	0.00851847694
817	0.008508592355
818	0.008503060123
819	0.008490290531
820	0.008484037872
821	0.008483869516
822	0.008474031439
823	0.008460727645
824	0.008459482344
825	0.008453587541
826	0.008451456824
827	0.00845063876
828	0.008434439476
829	0.008425338514
830	0.008422951545
831	0.008414571279
832	0.00841164516
833	0.008401142545
834	0.008389611458
835	0.008385991467
836	0.008385173208
837	0.008384150436
838	0.008368635942
839	0.008356871063
840	0.008355505217
841	0.00834396352
842	0.00833449849
843	0.008333639988
844	0.008321098602
845	0.008310646879
846	0.008299014623
847	0.008295415174
848	0.008290412862
849	0.008285024724
850	0.008270978999
851	0.008257767231
852	0.008257522282
853	0.00824422093
854	0.008241727418
855	0.008230492398
856	0.00822973529
857	0.00822719784
858	0.008210780527
859	0.008210242783
860	0.008200544625
861	0.008200446814
862	0.00819932649
863	0.008187122107
864	0.008186039942
865	0.008184959472
866	0.008179113668
867	0.008165777245
868	0.008155975609
869	0.008144209068
870	0.00813694971
871	0.008135946801
872	0.008125861793
873	0.008112090301
874	0.008111062247
875	0.008102242631
876	0.008087166048
877	0.008078381268
878	0.00806392996
879	0.008058606271
880	0.008045598225
881	0.008038509606
882	0.008033315794
883	0.008019325594
884	0.008008853044
885	0.008001098986
886	0.007992474832
887	0.00798375519
888	0.00797633587
889	0.007960622914
890	0.007959688115
891	0.007954793868
892	0.007949412067
893	0.007937962385
894	0.007926506893
895	0.007915975293
896	0.007902760666
897	0.007890362361
898	0.007880512495
899	0.00787453211
900	0.007873554465
901	0.007868001409
902	0.007858345928
903	0.007847847987
904	0.007837377216
905	0.007824809172
906	0.007822280445
907	0.007821315171
908	0.00780858043
909	0.007808380638
910	0.007804244635
911	0.007800425671
912	0.007799727031
913	0.007790479586
914	0.007779067302
915	0.007772804781
916	0.007764740323
917	0.007756348068
918	0.007749890736
919	0.00774575319
920	0.007735467031
921	0.007728843466
922	0.007728357816
923	0.007724140197
924	0.007722080584
925	0.007717685195
926	0.007711945229
927	0.007700555179
928	0.007688640166
929	0.007687797156
930	0.00768690742
931	0.007675246621
932	0.007674250161
933	0.007664188077
934	0.007663277388
935	0.00765924241
936	0.007658715418
937	0.007650423304
938	0.007648877769
939	0.0076429182
940	0.007637602605
941	0.00763244115
942	0.007621921991
943	0.007621408562
944	0.007612782291
945	0.00760585785
946	0.007603540062
947	0.007598779919
948	0.007589859786
949	0.007584150729
950	0.007578033856
951	0.007572606541
952	0.007564289954
953	0.0075636914
954	0.00755761631
955	0.007549485155
956	0.007538565104
957	0.007530836323
958	0.007521162952
959	0.007516420143
960	0.007504606362
961	0.007501757714
962	0.007496219558
963	0.007495456996
964	0.007493266956
965	0.007484013081
966	0.007483832111
967	0.007473308283
968	0.007468163893
969	0.007462380447
970	0.007452671819
971	0.007451419179
972	0.007443554728
973	0.007431778111
974	0.007428522677
975	0.007419145329
976	0.00741194064
977	0.007409398464
978	0.00740368181
979	0.00739898532
980	0.007389324418
981	0.007384837994
982	0.007377220433
983	0.007365597603
984	0.007360085421
985	0.007354235008
986	0.007344537885
987	0.00733599621
988	0.007331552183
989	0.007324022903
990	0.007323460255
991	0.007313351055
992	0.007304270862
993	0.007297617514
994	0.007295384531
995	0.007285686876
996	0.00728038057
997	0.007276543315
998	0.007272621197
999	0.007262029501
1000	0.007256240373
1001	0.007251165964
1002	0.007245192503
1003	0.007235800034
1004	0.007228012768
1005	0.007218184219
1006	0.007211180399
1007	0.007210613231
1008	0.007195804757
1009	0.007190926083
1010	0.007185537473
1011	0.007178490017
1012	0.007177086266
1013	0.00716744903
1014	0.007161478202
1015	0.00715591385
1016	0.007146448652
1017	0.007144289032
1018	0.007140570382
1019	0.007134864267
1020	0.007128379573
1021	0.007119526212
1022	0.007109490706
1023	0.007103757289
1024	0.007100661589
1025	0.007097793377
1026	0.0070907147
1027	0.007084198427
1028	0.007073996639
1029	0.007068844078
1030	0.007060400714
1031	0.007055303941
1032	0.007051917543
1033	0.007045567888
1034	0.007041601781
1035	0.007032519331
1036	0.007026423673
1037	0.007025646649
1038	0.007019185914
1039	0.007010280764
1040	0.007009512171
1041	0.007004421423
1042	0.006996830147
1043	0.006989730193
1044	0.006980578816
1045	0.006970972093
1046	0.006964866617
1047	0.006957378817
1048	0.006952844828
1049	0.00694840108
1050	0.006940179085
1051	0.006930752778
1052	0.006924913324
1053	0.006917977272
1054	0.00691037906
1055	0.006902591319
1056	0.006896951768
1057	0.00689454879
1058	0.006883534403
1059	0.006882492576
1060	0.006878801415
1061	0.006874719314
1062	0.006870232921
1063	0.006868167934
1064	0.006858762141
1065	0.006850835682
1066	0.006846663279
1067	0.006844509297
1068	0.006839259075
1069	0.006834170036
1070	0.006828404738
1071	0.006820602775
1072	0.006817935362
1073	0.00681022057
1074	0.006805727753
1075	0.006799045722
1076	0.006792433408
1077	0.006784545956
1078	0.006778665895
1079	0.006772605307
1080	0.006770087333
1081	0.006764614159
1082	0.006756661397
1083	0.006748815852
1084	0.006744083877
1085	0.006734019569
1086	0.006729878
1087	0.006726709651
1088	0.00671921031
1089	0.006713716952
1090	0.006708892103
1091	0.006700736065
1092	0.006696138926
1093	0.006687812562
1094	0.006684537157
1095	0.006679679243
1096	0.006676488744
1097	0.006673815127
1098	0.006670446448
1099	0.006665324898
1100	0.006664660959
1101	0.00665952313
1102	0.006651370255
1103	0.006643733386
1104	0.00663790474
1105	0.006632046123
1106	0.006629411284
1107	0.006622361184
1108	0.006617302677
1109	0.006613341829
1110	0.006609722528
1111	0.006603907059
1112	0.006600134396
1113	0.006597342281
1114	0.006594865262
1115	0.006591300173
1116	0.006588399882
1117	0.006587049093
1118	0.006581712285
1119	0.006577129311
1120	0.00657215371
1121	0.006568862243
1122	0.006565316606
1123	0.006557487012
1124	0.006553417918
1125	0.006546132307
1126	0.006541507928
1127	0.006535390338
1128	0.00653044364
1129	0.006523220449
1130	0.006514849514
1131	0.006509586245
1132	0.006502105908
1133	0.006497867508
1134	0.006495471591
1135	0.006494078112
1136	0.0064939004
1137	0.006489494857
1138	0.00648766817
1139	0.006479630565
1140	0.006474369645
1141	0.006466892232
1142	0.006465786812
1143	0.006458754832
1144	0.006454736715
1145	0.006451882121
1146	0.006442272312
1147	0.006439264603
1148	0.006434874383
1149	0.006433561754
1150	0.006427335985
1151	0.00642044097
1152	0.00641702685
1153	0.006409671762
1154	0.00640749869
1155	0.006401482842
1156	0.006396372319
1157	0.006391300407
1158	0.006387954796
1159	0.006381387833
1160	0.006379424115
1161	0.006374050162
1162	0.006373111716
1163	0.006368698181
1164	0.006365836466
1165	0.006365300921
1166	0.006364730064
1167	0.00635627557
1168	0.006349446596
1169	0.00634663612
1170	0.006346236738
1171	0.006338732743
1172	0.006336174868
1173	0.006330043146
1174	0.006326294936
1175	0.006324115837
1176	0.006316108047
1177	0.006312432505
1178	0.006308460314
1179	0.006303081977
1180	0.006297994653
1181	0.006293904543
1182	0.006284991947
1183	0.00628237745
1184	0.006282326034
1185	0.006281754474
1186	0.00627535588
1187	0.00627415612
1188	0.006270302005
1189	0.006266908394
1190	0.006261439958
1191	0.006255388693
1192	0.006248212923
1193	0.006246792713
1194	0.006245668088
1195	0.006237138201
1196	0.006234045463
1197	0.006231602989
1198	0.006226349722
1199	0.006224645378
1200	0.006223007826
1201	0.006219896916
1202	0.006213363389
1203	0.006209076399
1204	0.006207314639
1205	0.00620546387
1206	0.006203118058
1207	0.006197323227
1208	0.006193300823
1209	0.006192671265
1210	0.00619016485
1211	0.006189674527
1212	0.006189524161
1213	0.006188833073
1214	0.006186619159
1215	0.006184612151
1216	0.006183187101
1217	0.006178154465
1218	0.006169721028
1219	0.00616911347
1220	0.006168537096
1221	0.006164247485
1222	0.006159887615
1223	0.006153038154
1224	0.006146291679
1225	0.006143463293
1226	0.006139040166
1227	0.006137128658
1228	0.00613505295
1229	0.006128240444
1230	0.006126593176
1231	0.00611925006
1232	0.006115631427
1233	0.006114129295
1234	0.006109471328
1235	0.006104734346
1236	0.006100581743
1237	0.00609642919
1238	0.006093237181
1239	0.006087710218
1240	0.006084210844
1241	0.006082179487
1242	0.006080892028
1243	0.006076886725
1244	0.006070963431
1245	0.006066845622
1246	0.006064886964
1247	0.006063218589
1248	0.006056662024
1249	0.006053900586
1250	0.006053311107
1251	0.006050976158
1252	0.0060466269
1253	0.006042689666
1254	0.00604005574
1255	0.006039029208
1256	0.006034153467
1257	0.006030631423
1258	0.006028031554
1259	0.006020719857
1260	0.006018406521
1261	0.006010198022
1262	0.00600348014
1263	0.006001534873
1264	0.005997444881
1265	0.005994240377
1266	0.005989277023
1267	0.005986301118
1268	0.005984524299
1269	0.005983781948
1270	0.005981397439
1271	0.00597641922
1272	0.005972031379
1273	0.005970168723
1274	0.005964773053
1275	0.005964352692
1276	0.005959675105
1277	0.005958466625
1278	0.005951745989
1279	0.005945807569
1280	0.005940143804
1281	0.005937017753
1282	0.00593676532
1283	0.00593411809
1284	0.005933380563
1285	0.005931169175
1286	0.005929360781
1287	0.005925411515
1288	0.005919834202
1289	0.005918691747
1290	0.005913476147
1291	0.005910462596
1292	0.005907878764
1293	0.005904540528
1294	0.005904201461
1295	0.005899998025
1296	0.005896400764
1297	0.00589153838
1298	0.005888611061
1299	0.005885996319
1300	0.005881593916
1301	0.005875491677
1302	0.005873053183
1303	0.005872855075
1304	0.005872189436
1305	0.005868453729
1306	0.005866828206
1307	0.005866323871
1308	0.005862744656
1309	0.005860480486
1310	0.005859539219
1311	0.005856465689
1312	0.005852669454
1313	0.005849358463
1314	0.005846833981
1315	0.005842408485
1316	0.005836829782
1317	0.00583614788
1318	0.005833213002
1319	0.005832544735
1320	0.00583086966
1321	0.005826677117
1322	0.005824928815
1323	0.005817015207
1324	0.005812759341
1325	0.005806022386
1326	0.005803632074
1327	0.005798054463
1328	0.005797152111
1329	0.005796387099
1330	0.005790466243
1331	0.00579000357
1332	0.005788301977
1333	0.00578149821
1334	0.005777115323
1335	0.00577371318
1336	0.005772154669
1337	0.005768361205
1338	0.005763676848
1339	0.005762121823
1340	0.005758096019
1341	0.005754372384
1342	0.005749917578
1343	0.005749076027
1344	0.00574324532
1345	0.005739520505
1346	0.00573930613
1347	0.005735556762
1348	0.005733877105
1349	0.005730217737
1350	0.005727555596
1351	0.005724704599
1352	0.00571955141
1353	0.005716580042
1354	0.005709719242
1355	0.005706320688
1356	0.005704537682
1357	0.005701791238
1358	0.005698177522
1359	0.005694898432
1360	0.005689902395
1361	0.005689098115
1362	0.005686020797
1363	0.00568239713
1364	0.005681194427
1365	0.005677655898
1366	0.005674174818
1367	0.005671823048
1368	0.005671185493
1369	0.00566655578
1370	0.00566142201
1371	0.005659929329
1372	0.00565905814
1373	0.005658144633
1374	0.005655751901
1375	0.005648011263
1376	0.005641845693
1377	0.00564107693
1378	0.005636789147
1379	0.005636680198
1380	0.005634001444
1381	0.005630204769
1382	0.005626837333
1383	0.005626351921
1384	0.005623571107
1385	0.005623269732
1386	0.005616815673
1387	0.005615370597
1388	0.005609439239
1389	0.005609191556
1390	0.005607833307
1391	0.005605273931
1392	0.005601122003
1393	0.005599006328
1394	0.005594015415
1395	0.005587652821
1396	0.005580276138
1397	0.005575597912
1398	0.005573599945
1399	0.005571379782
1400	0.005565729148
1401	0.005564924175
1402	0.005563457205
1403	0.005558662695
1404	0.005558313967
1405	0.005553190524
1406	0.005548431197
1407	0.005544953976
1408	0.005543639785
1409	0.005543577607
1410	0.00554102346
1411	0.005537652036
1412	0.005537234539
1413	0.005535588422
1414	0.005532595125
1415	0.00553130809
1416	0.005528433675
1417	0.005525676873
1418	0.005523120036
1419	0.005523098639
1420	0.005520225247
1421	0.00551710437
1422	0.005515705692
1423	0.00551399253
1424	0.005511779165
1425	0.005508951745
1426	0.005507665407
1427	0.005507110387
1428	0.005506392941
1429	0.005501443587
1430	0.005500184198
1431	0.005499180464
1432	0.005498479021
1433	0.00549769015
1434	0.005496468852
1435	0.00549421962
1436	0.005493307189
1437	0.00549098085
1438	0.005487358691
1439	0.005483934398
1440	0.005480312934
1441	0.005477496552
1442	0.005474017234
1443	0.00547080399
1444	0.005468902517
1445	0.005466700813
1446	0.005465476171
1447	0.005464135091
1448	0.005461954919
1449	0.005460337683
1450	0.00545425299
1451	0.005451941297
1452	0.005451483479
1453	0.005448284757
1454	0.005447174345
1455	0.005446134941
1456	0.005442556498
1457	0.005439667098
1458	0.00543699333
1459	0.005431349602
1460	0.005429903674
1461	0.005426628468
1462	0.005425048862
1463	0.005423503972
1464	0.005418614784
1465	0.005414643047
1466	0.005409262512
1467	0.005406972344
1468	0.005405448539
1469	0.005400202966
1470	0.005396990355
1471	0.005395470816
1472	0.005392216856
1473	0.005388089647
1474	0.005387688169
1475	0.005385926732
1476	0.005385480103
1477	0.005382328992
1478	0.005381120275
1479	0.00537574179
1480	0.005374286213
1481	0.005372686576
1482	0.005367497387
1483	0.005362841524
1484	0.005358463853
1485	0.005354407055
1486	0.005351711829
1487	0.005348194831
1488	0.005347228711
1489	0.005346145479
1490	0.005345127267
1491	0.00534159871
1492	0.005339661848
1493	0.005337855152
1494	0.005336894073
1495	0.005335286773
1496	0.00533236862
1497	0.005331305444
1498	0.005330376721
